panid,week,incid,choice,lchoice,volume,regpr1,regpr2,regpr3,regpr4,pcut1,pcut2,pcut3,pcut4,disp1,disp2,disp3,disp4,feat1,feat2,feat3,feat4,lbpromot,avol
14303537,968,0,0,1,0,7.064,4.598,7.005,6.59,0,0.227,0.441,0,0,0,1,1,0,0,0,0,1,121
14303537,969,0,0,1,0,6.968,4.598,6.933,6.59,1.057,0.227,0,0,1,0,0,0,1,1,0,0,1,121
14303537,970,0,0,1,0,6.747,4.598,7.072,6.59,0.068,0,0,0,1,0,0,0,1,0,1,0,1,121
14303537,971,0,0,1,0,6.747,4.598,7.072,6.59,0.068,0.227,0,0,1,0,0,0,1,0,0,0,1,121
14303537,972,1,1,1,100,6.747,4.679,7.072,6.59,0.086,0,0,0,0,0,1,0,0,0,1,0,1,121
14303537,973,0,0,1,0,6.769,4.679,7.072,6.59,0,0,0,0,0,1,0,0,0,0,0,0,1,121
14303537,974,0,0,1,0,6.889,4.679,7.072,6.59,0,0,0,0,0,1,0,0,0,1,0,0,1,121
14303537,975,0,0,1,0,6.925,4.679,7.072,6.59,0.118,0,0,0,0,1,0,0,1,0,0,0,1,121
14303537,976,1,2,1,50,6.925,4.679,7.072,6.59,0.118,0,0,0,0,1,0,1,0,0,0,1,1,121
14303537,977,0,0,2,0,6.807,4.679,7.072,6.59,0,0,0,0,0,1,0,0,0,0,0,0,1,121
14303537,978,0,0,2,0,6.925,4.682,7.063,6.59,0.118,0,0,0,1,0,0,0,1,0,0,0,1,121
14303537,979,0,0,2,0,6.925,4.701,6.93,6.59,0.118,0,0,0,1,0,1,0,0,0,1,0,1,121
14303537,980,0,0,2,0,6.925,4.701,6.966,6.59,0.118,0,0,0,0,0,1,0,0,0,1,0,1,121
14303537,981,0,0,2,0,6.925,4.701,7.063,6.59,0.118,0,0,0,1,0,0,0,1,0,0,0,1,121
14303537,982,1,1,2,200,6.925,4.701,7.063,6.59,0.118,0,0,0,1,0,0,0,0,1,0,0,1,121
14303537,983,0,0,1,0,6.94,4.701,7.063,6.59,0.142,0,0,0,0,0,1,0,0,0,1,0,1,121
14303537,984,0,0,1,0,6.827,4.701,7.063,6.59,0,0,0,0,0,0,1,0,0,0,1,0,1,121
14303537,985,0,0,1,0,6.827,4.701,7.063,6.59,0,0,0,0,1,0,1,0,1,0,0,0,1,121
14303537,986,1,1,1,200,6.827,4.72,7.063,6.59,0,0,0,0,1,0,0,0,0,0,0,0,1,121
14303537,987,0,0,1,0,6.827,4.72,7.063,6.597,0,0,0,0.594,0,0,1,1,0,0,1,1,1,121
14303537,988,0,0,1,0,6.827,4.665,7.063,6.593,0,0,0,0.593,0,1,1,1,0,1,0,0,1,121
14303537,989,0,0,1,0,6.827,4.664,7.107,6.445,0,0,0,0.131,0,0,0,0,0,0,0,0,1,121
14303537,990,0,0,1,0,6.827,4.646,7.399,6.59,0,0,0,0,0,1,0,0,0,1,0,0,1,121
14303537,991,0,0,1,0,6.827,4.645,7.399,6.59,0,0,0,0,0,0,0,0,0,0,0,0,1,121
14303537,992,0,0,1,0,6.827,4.652,7.399,6.59,0,0,0,0,0,1,0,0,0,1,0,0,1,121
14303537,993,0,0,1,0,6.852,4.65,7.337,6.507,0,0,0,0,0,1,0,1,0,0,0,1,1,121
14303537,994,0,0,1,0,6.913,4.715,7.106,6.5,0,0,0.048,0,1,0,0,1,1,0,0,0,1,121
14303537,995,0,0,1,0,6.913,4.753,7.106,6.6,0,0,0.048,0,1,0,0,0,0,0,0,0,1,121
14303537,996,0,0,1,0,6.902,4.753,7.106,6.65,0.589,0,0.048,0,1,0,0,0,1,0,0,0,1,121
14303537,997,0,0,1,0,6.902,4.776,7.106,6.65,0.589,0,0.048,0,1,0,1,0,0,0,1,0,1,121
14303537,998,0,0,1,0,6.853,4.694,7.106,6.65,0.083,0,0.048,0,0,1,1,0,0,1,0,0,1,121
14303537,999,0,0,1,0,6.913,4.693,7.106,6.65,0,0,0.048,0,0,0,0,0,0,0,0,0,1,121
14303537,1000,0,0,1,0,6.913,4.704,7.058,6.65,0,0,0,0,0,0,0,0,0,0,0,0,1,121
14303537,1001,0,0,1,0,7.095,4.723,7.058,6.65,0,0,0,0,0,0,1,0,0,0,1,0,1,121
14303537,1002,0,0,1,0,7.024,4.723,7.058,6.65,1.199,0,0,0,1,0,0,0,1,0,0,0,1,121
14303537,1003,0,0,1,0,7.198,4.723,7.058,6.65,0.974,0,0,0,0,0,0,0,0,0,0,0,1,121
14303537,1004,0,0,1,0,7.198,4.723,7.058,6.65,0.811,0,0,0,0,0,0,0,0,0,0,0,1,121
14303537,1005,0,0,1,0,7.198,4.723,7.058,6.65,1.217,0,0,0,0,0,1,0,0,0,1,0,1,121
14303537,1006,0,0,1,0,7.195,4.8,7.106,6.65,0.19,0.073,0,0,0,1,0,0,0,1,0,0,1,121
14303537,1007,0,0,1,0,7.405,4.811,7.511,6.69,0.106,0.168,0,0,0,1,0,0,1,0,0,0,1,121
14303537,1008,0,0,1,0,7.503,4.841,7.803,6.79,0.063,0.192,0,0,0,1,0,0,0,0,0,0,1,121
14303537,1009,0,0,1,0,7.279,4.841,7.789,6.79,0.684,0.168,0,0,1,0,0,0,1,0,0,0,1,121
14303537,1010,0,0,1,0,7.216,4.955,7.783,6.79,0.932,0.148,0.391,0,0,0,1,0,0,0,1,0,1,121
14303537,1011,0,0,1,0,7.219,4.854,7.783,6.79,0.206,0.168,0.391,0,0,1,0,0,0,1,0,0,1,121
14303537,1012,0,0,1,0,7.44,4.851,7.763,6.79,0,0.192,0.119,0,1,1,0,0,1,0,0,0,1,121
14303537,1013,0,0,1,0,7.44,4.925,7.803,6.79,0,0.155,0,0,0,0,0,0,0,0,0,0,1,121
14303537,1014,0,0,1,0,7.2,4.828,7.803,6.79,0.425,0,0,0,1,1,0,0,1,1,0,0,1,121
14303537,1015,0,0,1,0,7.2,4.828,7.803,6.79,0.532,0,0,0,1,1,0,0,0,0,0,0,1,121
14303537,1016,0,0,1,0,7.2,4.828,7.803,6.79,0.425,0,0,0,1,0,1,0,0,0,1,0,1,121
14303537,1017,0,0,1,0,7.2,4.824,7.803,6.79,0.532,0.157,0,0,1,1,0,0,0,1,0,0,1,121
14303537,1018,0,0,1,0,7.6,4.827,7.803,6.79,0,0.144,0,0,1,1,0,0,1,1,0,0,1,121
14303537,1019,0,0,1,0,7.64,4.827,7.803,6.79,0,0.144,0,0,1,0,0,0,0,0,0,0,1,121
14303537,1020,0,0,1,0,7.64,4.827,7.803,6.79,0,0.191,0,0,0,0,0,0,0,0,0,0,1,121
14303537,1021,0,0,1,0,7.64,4.861,7.764,6.79,0,0.018,0.06,0,0,0,0,0,0,0,0,0,1,121
14303537,1022,0,0,1,0,7.769,5.028,7.803,6.79,0.142,0,0,0,1,0,0,0,1,0,0,0,1,121
14303537,1023,0,0,1,0,7.769,5.028,7.803,6.79,0,0,0,0,1,1,0,0,1,1,0,0,1,121
14303537,1024,0,0,1,0,7.769,5.028,7.803,6.79,0.142,0,0,0,1,1,0,0,0,0,0,0,1,121
14303537,1025,0,0,1,0,7.769,5.028,7.803,6.79,0.171,0,0,0,1,0,0,0,0,0,0,0,1,121
14303537,1026,0,0,1,0,7.769,5.028,7.803,6.79,0.122,0,0,0,0,0,0,0,0,0,0,0,1,121
14303537,1027,0,0,1,0,7.769,5.019,7.803,6.79,0.122,0.336,0,0,0,1,0,0,0,1,0,0,1,121
14303537,1028,0,0,1,0,7.769,5.019,7.803,6.79,0.122,0.448,0,0,0,1,0,0,0,0,0,0,1,121
14303537,1029,0,0,1,0,7.769,5.019,7.803,6.79,0.122,0.336,0,0,1,0,0,0,1,0,0,0,1,121
14303537,1030,0,0,1,0,7.769,5.019,7.803,6.79,0.171,0.336,0,0,1,0,0,0,0,0,1,0,1,121
14303537,1031,0,0,1,0,7.769,5.027,7.803,6.79,0.142,0.201,0,0,0,0,1,0,0,0,1,0,1,121
14303537,1032,0,0,1,0,7.769,5.028,7.803,6.79,0.142,0,0,0,0,1,1,0,0,1,1,0,1,121
14303537,1033,0,0,1,0,7.647,5.028,7.803,6.79,0,0,0,0,0,1,0,0,0,1,0,0,1,121
14303537,1034,0,0,1,0,7.647,5.028,7.803,6.79,0,0,0,0,0,1,0,0,0,0,0,0,1,121
14303537,1035,0,0,1,0,7.647,5.028,7.803,6.79,0,0,0,0,1,0,0,0,1,0,0,0,1,121
14303537,1036,0,0,1,0,7.647,5.028,7.803,6.79,0,0,0,0,1,0,1,0,0,0,1,0,1,121
14303537,1037,0,0,1,0,7.647,5.028,7.803,6.79,0,0,0,0,0,1,1,0,0,1,0,0,1,121
14303537,1038,0,0,1,0,7.647,5.028,7.803,6.79,0,0,0,0,1,1,0,0,1,0,0,0,1,121
14303537,1039,0,0,1,0,7.647,5.028,7.803,6.79,0,0,0,0,1,0,0,0,0,0,0,0,1,121
14303537,1040,0,0,1,0,7.647,4.936,7.803,6.79,0,0,0,0,0,0,0,0,0,1,0,0,1,121
14304063,913,0,0,2,0,7.344,4.379,6.96,6.045,0.302,0.239,0.307,0,0,0,0,0,0,0,0,1,1,164
14304063,914,0,0,2,0,7.344,4.376,6.852,6.045,0.302,0.206,0.199,0,1,0,0,1,1,0,0,0,1,164
14304063,915,0,0,2,0,7.207,4.17,6.967,6.045,0.165,0,0,0,1,0,1,0,0,0,1,0,1,164
14304063,916,0,0,2,0,7.207,4.17,6.986,6.045,0.165,0,0,0,1,0,1,0,0,0,1,0,1,164
14304063,917,0,0,2,0,7.207,4.17,6.986,6.045,0.165,0,0,0,0,0,1,0,0,0,0,0,1,164
14304063,918,0,0,2,0,7.207,4.17,6.986,5.99,0.133,0,0,0,1,0,1,0,0,0,1,0,1,164
14304063,919,0,0,2,0,7.156,4.17,6.986,5.99,0.114,0,0,0,1,0,0,0,1,0,0,0,1,164
14304063,920,0,0,2,0,7.156,4.17,7.017,5.99,0.114,0,0,0,0,0,0,0,0,0,0,0,1,164
14304063,921,0,0,2,0,7.156,4.17,6.999,5.99,0.114,0,0.069,0,0,0,0,0,0,0,0,0,1,164
14304063,922,0,0,2,0,7.156,4.17,7.017,5.99,0.114,0,0,0,1,0,0,0,1,0,0,1,1,164
14304063,923,0,0,2,0,7.059,4.17,7.017,5.99,0,0,0,0,0,0,1,0,0,0,1,0,1,164
14304063,924,0,0,2,0,7.064,4.121,7.017,5.994,0,0,0,0.929,0,0,0,0,0,0,0,0,1,164
14304063,925,0,0,2,0,7.064,4.121,7.017,6.012,0,0,0,1.022,0,0,0,1,0,0,0,1,1,164
14304063,926,0,0,2,0,7.064,4.121,7.017,6.011,0,0,0,0.361,1,0,0,0,1,0,0,0,1,164
14304063,927,0,0,2,0,7.064,4.121,7,5.99,0,0,0.061,0,1,0,1,0,0,0,1,0,1,164
14304063,928,0,0,2,0,7.064,4.121,7.028,5.93,0,0,0.615,0,1,0,1,0,0,0,1,0,1,164
14304063,929,0,0,2,0,7.064,4.121,6.971,5.81,0,0,0.03,0,0,0,0,0,0,0,0,0,1,164
14304063,930,0,0,2,0,7.064,4.121,7.017,5.825,0,0,0,0,0,1,0,0,0,1,0,0,1,164
14304063,931,0,0,2,0,7.064,4.121,7.017,5.875,0,0,0,0,0,1,0,0,0,0,0,0,1,164
14304063,932,0,0,2,0,7.064,4.121,7.017,5.71,0,0.073,0.09,0,0,1,1,1,0,0,1,1,1,164
14304063,933,0,0,2,0,7.064,4.121,7.014,5.99,0,0,0,0,0,0,1,1,0,0,0,0,1,164
14304063,934,0,0,2,0,7.064,4.121,7.014,5.907,0,0,0,0,0,0,0,0,0,0,0,0,1,164
14304063,935,0,0,2,0,7.064,4.121,7.014,5.943,0,0,0,0,0,0,0,0,0,0,1,0,1,164
14304063,936,0,0,2,0,7.064,4.121,7.014,5.94,0,0,0,0,1,0,0,0,1,0,0,0,1,164
14304063,937,0,0,2,0,7.064,4.122,7.014,5.937,0,0,0,0,0,0,0,0,0,0,0,0,1,164
14304063,938,0,0,2,0,7.064,4.125,7.014,5.99,0,0,0,0,0,0,0,0,0,0,0,0,1,164
14304063,939,0,0,2,0,7.064,4.125,7.014,5.99,0,0,0,0,0,0,0,0,0,0,0,0,1,164
14304063,940,0,0,2,0,7.064,4.125,7.014,5.99,0,0,0,0,0,0,1,0,0,0,1,0,1,164
14304063,941,0,0,2,0,7.064,4.125,7.014,5.99,0,0,0,0,1,0,1,0,1,0,0,0,1,164
14304063,942,0,0,2,0,7.064,4.125,7.014,5.99,0,0,0,0,0,0,0,0,0,0,0,0,1,164
14304063,943,0,0,2,0,7.064,4.125,7.014,5.99,0,0,0,0,0,1,0,0,0,1,0,0,1,164
14304063,944,0,0,2,0,7.064,4.125,7.014,5.99,0.088,0.073,0,0,1,1,0,0,0,0,1,0,1,164
14304063,945,0,0,2,0,7.064,4.125,7.014,5.99,0,0,0,0,1,0,1,0,0,0,1,0,1,164
14304063,946,0,0,2,0,7.064,4.125,7.014,6,0,0,0,0,0,0,1,0,0,0,0,0,1,164
14304063,947,0,0,2,0,7.064,4.125,7.014,6.59,0,0,0,0,0,1,0,0,0,1,0,0,1,164
14304063,948,0,0,2,0,7.064,4.125,7.014,6.59,0.245,0,0,0,1,1,0,0,1,0,0,0,1,164
14304063,949,0,0,2,0,7.071,4.125,7.014,6.59,0.265,0,0,0,1,0,1,0,0,0,1,0,1,164
14304063,950,0,0,2,0,7.071,4.125,7.014,6.59,0.309,0,0,0,1,0,0,0,1,0,0,0,1,164
14304063,951,0,0,2,0,7.071,4.125,7.014,6.59,0.265,0,0,0,1,0,0,0,0,1,0,0,1,164
14304063,952,0,0,2,0,7.071,4.125,7.014,6.533,0.265,0,0,0,1,0,0,0,0,1,0,0,1,164
14304063,953,0,0,2,0,7.062,4.125,7.014,6.59,0.127,0,0,0,0,0,1,0,0,0,0,0,1,164
14304063,954,0,0,2,0,7.064,4.125,7.014,6.59,0,0,0,0,0,0,0,0,0,0,0,0,1,164
14304063,955,0,0,2,0,7.064,4.125,7.014,6.59,0,0,0,0,0,1,0,0,0,1,0,0,1,164
14304063,956,0,0,2,0,7.064,4.125,7.014,6.59,0,0,0,0,0,1,0,0,0,0,0,0,1,164
14304063,957,0,0,2,0,7.064,4.125,7.014,6.59,0,0,0,0,0,0,0,0,0,0,1,0,1,164
14304063,958,0,0,2,0,7.064,4.125,7.014,6.59,0,0,0,0,0,0,1,1,0,0,0,1,1,164
14304063,959,0,0,2,0,7.064,4.12,7.014,6.59,0,0.542,0,0,0,1,1,0,0,1,0,0,1,164
14304063,960,0,0,2,0,7.064,4.231,7.014,6.59,0,0.425,0,0,0,1,0,0,0,0,0,0,1,164
14304063,961,0,0,2,0,7.064,4.234,7.014,6.59,0.254,0,0,0,1,0,0,0,1,0,0,0,1,164
14304063,962,0,0,2,0,7.071,4.234,7.014,6.59,0.309,0,0,0,0,0,0,0,0,0,1,0,1,164
14304063,963,0,0,2,0,7.071,4.234,6.987,6.59,0.265,0,0,0,1,0,0,0,0,0,0,0,1,164
14304063,964,0,0,2,0,7.077,4.234,7.014,6.59,0.436,0,0,0,1,0,0,0,1,0,0,0,1,164
14304063,965,0,0,2,0,7.079,4.231,7.014,6.59,0.384,0.3,0,0,0,0,1,0,0,0,0,0,1,164
14304063,966,0,0,2,0,7.079,4.464,7.005,6.59,0.384,0.37,0.441,0,0,1,1,0,0,1,0,0,1,164
14304063,967,0,0,2,0,7.068,4.5,7.019,6.59,0.225,0.369,1.205,0,0,0,1,1,0,0,1,1,1,164
14304063,968,0,0,2,0,7.064,4.598,7.005,6.59,0,0.227,0.441,0,0,0,1,1,0,0,0,0,1,164
14304063,969,0,0,2,0,6.968,4.598,6.933,6.59,1.057,0.227,0,0,1,0,0,0,1,1,0,0,1,164
14304063,970,0,0,2,0,6.747,4.598,7.072,6.59,0.068,0,0,0,1,0,0,0,1,0,1,0,1,164
14304063,971,0,0,2,0,6.747,4.598,7.072,6.59,0.068,0.227,0,0,1,0,0,0,1,0,0,0,1,164
14304063,972,0,0,2,0,6.747,4.679,7.072,6.59,0.086,0,0,0,0,0,1,0,0,0,1,0,1,164
14304063,973,0,0,2,0,6.769,4.679,7.072,6.59,0,0,0,0,0,1,0,0,0,0,0,0,1,164
14304063,974,0,0,2,0,6.889,4.679,7.072,6.59,0,0,0,0,0,1,0,0,0,1,0,0,1,164
14304063,975,0,0,2,0,6.925,4.679,7.072,6.59,0.118,0,0,0,0,1,0,0,1,0,0,0,1,164
14304063,976,0,0,2,0,6.925,4.679,7.072,6.59,0.118,0,0,0,0,1,0,1,0,0,0,1,1,164
14304063,977,0,0,2,0,6.807,4.679,7.072,6.59,0,0,0,0,0,1,0,0,0,0,0,0,1,164
14304063,978,0,0,2,0,6.925,4.682,7.063,6.59,0.118,0,0,0,1,0,0,0,1,0,0,0,1,164
14304063,979,0,0,2,0,6.925,4.701,6.93,6.59,0.118,0,0,0,1,0,1,0,0,0,1,0,1,164
14304063,980,0,0,2,0,6.925,4.701,6.966,6.59,0.118,0,0,0,0,0,1,0,0,0,1,0,1,164
14304063,981,0,0,2,0,6.925,4.701,7.063,6.59,0.118,0,0,0,1,0,0,0,1,0,0,0,1,164
14304063,982,0,0,2,0,6.925,4.701,7.063,6.59,0.118,0,0,0,1,0,0,0,0,1,0,0,1,164
14304063,983,0,0,2,0,6.94,4.701,7.063,6.59,0.142,0,0,0,0,0,1,0,0,0,1,0,1,164
14304063,984,0,0,2,0,6.827,4.701,7.063,6.59,0,0,0,0,0,0,1,0,0,0,1,0,1,164
14304063,985,1,2,2,200,6.827,4.701,7.063,6.59,0,0,0,0,1,0,1,0,1,0,0,0,1,164
14304063,986,0,0,2,0,6.827,4.72,7.063,6.59,0,0,0,0,1,0,0,0,0,0,0,0,0,164
14304063,987,0,0,2,0,6.827,4.72,7.063,6.597,0,0,0,0.594,0,0,1,1,0,0,1,1,0,164
14304063,988,0,0,2,0,6.827,4.665,7.063,6.593,0,0,0,0.593,0,1,1,1,0,1,0,0,0,164
14304063,989,0,0,2,0,6.827,4.664,7.107,6.445,0,0,0,0.131,0,0,0,0,0,0,0,0,0,164
14304063,990,0,0,2,0,6.827,4.646,7.399,6.59,0,0,0,0,0,1,0,0,0,1,0,0,0,164
14304063,991,0,0,2,0,6.827,4.645,7.399,6.59,0,0,0,0,0,0,0,0,0,0,0,0,0,164
14304063,992,0,0,2,0,6.827,4.652,7.399,6.59,0,0,0,0,0,1,0,0,0,1,0,0,0,164
14304063,993,0,0,2,0,6.852,4.65,7.337,6.507,0,0,0,0,0,1,0,1,0,0,0,1,0,164
14304063,994,0,0,2,0,6.913,4.715,7.106,6.5,0,0,0.048,0,1,0,0,1,1,0,0,0,0,164
14304063,995,0,0,2,0,6.913,4.753,7.106,6.6,0,0,0.048,0,1,0,0,0,0,0,0,0,0,164
14304063,996,0,0,2,0,6.902,4.753,7.106,6.65,0.589,0,0.048,0,1,0,0,0,1,0,0,0,0,164
14304063,997,0,0,2,0,6.902,4.776,7.106,6.65,0.589,0,0.048,0,1,0,1,0,0,0,1,0,0,164
14304063,998,0,0,2,0,6.853,4.694,7.106,6.65,0.083,0,0.048,0,0,1,1,0,0,1,0,0,0,164
14304063,999,0,0,2,0,6.913,4.693,7.106,6.65,0,0,0.048,0,0,0,0,0,0,0,0,0,0,164
14304063,1000,0,0,2,0,6.913,4.704,7.058,6.65,0,0,0,0,0,0,0,0,0,0,0,0,0,164
14304063,1001,0,0,2,0,7.095,4.723,7.058,6.65,0,0,0,0,0,0,1,0,0,0,1,0,0,164
14304063,1002,0,0,2,0,7.024,4.723,7.058,6.65,1.199,0,0,0,1,0,0,0,1,0,0,0,0,164
14304063,1003,0,0,2,0,7.198,4.723,7.058,6.65,0.974,0,0,0,0,0,0,0,0,0,0,0,0,164
14304063,1004,0,0,2,0,7.198,4.723,7.058,6.65,0.811,0,0,0,0,0,0,0,0,0,0,0,0,164
14304063,1005,0,0,2,0,7.198,4.723,7.058,6.65,1.217,0,0,0,0,0,1,0,0,0,1,0,0,164
14304063,1006,0,0,2,0,7.195,4.8,7.106,6.65,0.19,0.073,0,0,0,1,0,0,0,1,0,0,0,164
14304063,1007,0,0,2,0,7.405,4.811,7.511,6.69,0.106,0.168,0,0,0,1,0,0,1,0,0,0,0,164
14304063,1008,0,0,2,0,7.503,4.841,7.803,6.79,0.063,0.192,0,0,0,1,0,0,0,0,0,0,0,164
14304063,1009,0,0,2,0,7.279,4.841,7.789,6.79,0.684,0.168,0,0,1,0,0,0,1,0,0,0,0,164
14304063,1010,0,0,2,0,7.216,4.955,7.783,6.79,0.932,0.148,0.391,0,0,0,1,0,0,0,1,0,0,164
14304063,1011,0,0,2,0,7.219,4.854,7.783,6.79,0.206,0.168,0.391,0,0,1,0,0,0,1,0,0,0,164
14304063,1012,0,0,2,0,7.44,4.851,7.763,6.79,0,0.192,0.119,0,1,1,0,0,1,0,0,0,0,164
14304063,1013,0,0,2,0,7.44,4.925,7.803,6.79,0,0.155,0,0,0,0,0,0,0,0,0,0,0,164
14304063,1014,0,0,2,0,7.2,4.828,7.803,6.79,0.425,0,0,0,1,1,0,0,1,1,0,0,0,164
14304063,1015,0,0,2,0,7.2,4.828,7.803,6.79,0.532,0,0,0,1,1,0,0,0,0,0,0,0,164
14304063,1016,0,0,2,0,7.2,4.828,7.803,6.79,0.425,0,0,0,1,0,1,0,0,0,1,0,0,164
14304063,1017,0,0,2,0,7.2,4.824,7.803,6.79,0.532,0.157,0,0,1,1,0,0,0,1,0,0,0,164
14304063,1018,0,0,2,0,7.6,4.827,7.803,6.79,0,0.144,0,0,1,1,0,0,1,1,0,0,0,164
14304063,1019,0,0,2,0,7.64,4.827,7.803,6.79,0,0.144,0,0,1,0,0,0,0,0,0,0,0,164
14304063,1020,0,0,2,0,7.64,4.827,7.803,6.79,0,0.191,0,0,0,0,0,0,0,0,0,0,0,164
14304063,1021,0,0,2,0,7.64,4.861,7.764,6.79,0,0.018,0.06,0,0,0,0,0,0,0,0,0,0,164
14304063,1022,0,0,2,0,7.769,5.028,7.803,6.79,0.142,0,0,0,1,0,0,0,1,0,0,0,0,164
14304063,1023,0,0,2,0,7.769,5.028,7.803,6.79,0,0,0,0,1,1,0,0,1,1,0,0,0,164
14304063,1024,0,0,2,0,7.769,5.028,7.803,6.79,0.142,0,0,0,1,1,0,0,0,0,0,0,0,164
14304063,1025,0,0,2,0,7.769,5.028,7.803,6.79,0.171,0,0,0,1,0,0,0,0,0,0,0,0,164
14304063,1026,0,0,2,0,7.769,5.028,7.803,6.79,0.122,0,0,0,0,0,0,0,0,0,0,0,0,164
14304063,1027,0,0,2,0,7.769,5.019,7.803,6.79,0.122,0.336,0,0,0,1,0,0,0,1,0,0,0,164
14304063,1028,0,0,2,0,7.769,5.019,7.803,6.79,0.122,0.448,0,0,0,1,0,0,0,0,0,0,0,164
14304063,1029,0,0,2,0,7.769,5.019,7.803,6.79,0.122,0.336,0,0,1,0,0,0,1,0,0,0,0,164
14304063,1030,0,0,2,0,7.769,5.019,7.803,6.79,0.171,0.336,0,0,1,0,0,0,0,0,1,0,0,164
14304063,1031,0,0,2,0,7.769,5.027,7.803,6.79,0.142,0.201,0,0,0,0,1,0,0,0,1,0,0,164
14304063,1032,0,0,2,0,7.769,5.028,7.803,6.79,0.142,0,0,0,0,1,1,0,0,1,1,0,0,164
14304063,1033,0,0,2,0,7.647,5.028,7.803,6.79,0,0,0,0,0,1,0,0,0,1,0,0,0,164
14304063,1034,0,0,2,0,7.647,5.028,7.803,6.79,0,0,0,0,0,1,0,0,0,0,0,0,0,164
14304063,1035,0,0,2,0,7.647,5.028,7.803,6.79,0,0,0,0,1,0,0,0,1,0,0,0,0,164
14304063,1036,0,0,2,0,7.647,5.028,7.803,6.79,0,0,0,0,1,0,1,0,0,0,1,0,0,164
14304063,1037,0,0,2,0,7.647,5.028,7.803,6.79,0,0,0,0,0,1,1,0,0,1,0,0,0,164
14304063,1038,0,0,2,0,7.647,5.028,7.803,6.79,0,0,0,0,1,1,0,0,1,0,0,0,0,164
14304063,1039,0,0,2,0,7.647,5.028,7.803,6.79,0,0,0,0,1,0,0,0,0,0,0,0,0,164
14304063,1040,0,0,2,0,7.647,4.936,7.803,6.79,0,0,0,0,0,0,0,0,0,1,0,0,0,164
14304535,914,0,0,2,0,7.344,4.376,6.852,6.045,0.302,0.206,0.199,0,1,0,0,1,1,0,0,0,1,120
14304535,915,0,0,2,0,7.207,4.17,6.967,6.045,0.165,0,0,0,1,0,1,0,0,0,1,0,1,120
14304535,916,0,0,2,0,7.207,4.17,6.986,6.045,0.165,0,0,0,1,0,1,0,0,0,1,0,1,120
14304535,917,0,0,2,0,7.207,4.17,6.986,6.045,0.165,0,0,0,0,0,1,0,0,0,0,0,1,120
14304535,918,0,0,2,0,7.207,4.17,6.986,5.99,0.133,0,0,0,1,0,1,0,0,0,1,0,1,120
14304535,919,0,0,2,0,7.156,4.17,6.986,5.99,0.114,0,0,0,1,0,0,0,1,0,0,0,1,120
14304535,920,1,2,2,128,7.156,4.17,7.017,5.99,0.114,0,0,0,0,0,0,0,0,0,0,0,1,120
14304535,921,0,0,2,0,7.156,4.17,6.999,5.99,0.114,0,0.069,0,0,0,0,0,0,0,0,0,0,120
14304535,922,0,0,2,0,7.156,4.17,7.017,5.99,0.114,0,0,0,1,0,0,0,1,0,0,1,0,120
14304535,923,0,0,2,0,7.059,4.17,7.017,5.99,0,0,0,0,0,0,1,0,0,0,1,0,0,120
14304535,924,0,0,2,0,7.064,4.121,7.017,5.994,0,0,0,0.929,0,0,0,0,0,0,0,0,0,120
14304535,925,0,0,2,0,7.064,4.121,7.017,6.012,0,0,0,1.022,0,0,0,1,0,0,0,1,0,120
14304535,926,0,0,2,0,7.064,4.121,7.017,6.011,0,0,0,0.361,1,0,0,0,1,0,0,0,0,120
14304535,927,0,0,2,0,7.064,4.121,7,5.99,0,0,0.061,0,1,0,1,0,0,0,1,0,0,120
14304535,928,0,0,2,0,7.064,4.121,7.028,5.93,0,0,0.615,0,1,0,1,0,0,0,1,0,0,120
14304535,929,0,0,2,0,7.064,4.121,6.971,5.81,0,0,0.03,0,0,0,0,0,0,0,0,0,0,120
14304535,930,0,0,2,0,7.064,4.121,7.017,5.825,0,0,0,0,0,1,0,0,0,1,0,0,0,120
14304535,931,0,0,2,0,7.064,4.121,7.017,5.875,0,0,0,0,0,1,0,0,0,0,0,0,0,120
14304535,932,0,0,2,0,7.064,4.121,7.017,5.71,0,0.073,0.09,0,0,1,1,1,0,0,1,1,0,120
14304535,933,0,0,2,0,7.064,4.121,7.014,5.99,0,0,0,0,0,0,1,1,0,0,0,0,0,120
14304535,934,0,0,2,0,7.064,4.121,7.014,5.907,0,0,0,0,0,0,0,0,0,0,0,0,0,120
14304535,935,0,0,2,0,7.064,4.121,7.014,5.943,0,0,0,0,0,0,0,0,0,0,1,0,0,120
14304535,936,1,2,2,128,7.064,4.121,7.014,5.94,0,0,0,0,1,0,0,0,1,0,0,0,0,120
14304535,937,0,0,2,0,7.064,4.122,7.014,5.937,0,0,0,0,0,0,0,0,0,0,0,0,0,120
14304535,938,0,0,2,0,7.064,4.125,7.014,5.99,0,0,0,0,0,0,0,0,0,0,0,0,0,120
14304535,939,0,0,2,0,7.064,4.125,7.014,5.99,0,0,0,0,0,0,0,0,0,0,0,0,0,120
14304535,940,0,0,2,0,7.064,4.125,7.014,5.99,0,0,0,0,0,0,1,0,0,0,1,0,0,120
14304535,941,0,0,2,0,7.064,4.125,7.014,5.99,0,0,0,0,1,0,1,0,1,0,0,0,0,120
14304535,942,0,0,2,0,7.064,4.125,7.014,5.99,0,0,0,0,0,0,0,0,0,0,0,0,0,120
14304535,943,0,0,2,0,7.064,4.125,7.014,5.99,0,0,0,0,0,1,0,0,0,1,0,0,0,120
